PARAM01,PARAM02,PARAM03,PARAM04,PARAM05,PARAM06,PARAM07,LABEL
'NEGEDGE','-9V','PIN02','TEST15.SOF','5777','/TESTPATH/PR01','6092',2
'NEGEDGE','-9V','PIN02','TEST01.SOF',1342','/TESTPATH/PR14','6175',2
'NEGEDGE','-5V','PIN04','TEST08.SOF','9003','/TESTPATH/PR01','6046',1
'NEGEDGE','-5V','PIN01','TEST15.SOF','8864','/TESTPATH/PR02','3839',1
'NEGEDGE','-2V','PIN04','TEST01.SOF','5165','/TESTPATH/PR02','3571',1
'POSEDGE','-2V','PIN04','TEST08.SOF',1475','/TESTPATH/PR01','4986',1
'NEGEDGE','-3V','PIN02','TEST08.SOF','4862','???','4814',1
'POSEDGE','-3V','PIN02','TEST01.SOF','8206','/TESTPATH/PR14','4350',1
'POSEDGE','-9V','PIN01','TEST08.SOF','9612','/TESTPATH/PR01',1390',1
'NEGEDGE','-5V','PIN04','TEST15.SOF','6483','/TESTPATH/PR14','9608',1
'POSEDGE','-9V','PIN01','TEST01.SOF','8354','???','5386',1
'NEGEDGE','-5V','PIN03','TEST20.SOF','6618','/TESTPATH/PR01','5106',2
'NEGEDGE','-3V','PIN02','TEST08.SOF','5345','/TESTPATH/PR14','7633',1
'NEGEDGE','-9V','PIN02','TEST08.SOF','6835','???',2458',2
'NEGEDGE','-2V','PIN03','TEST20.SOF',2117','???','7519',2
'NEGEDGE','-5V','PIN02','TEST08.SOF','6441','???',1661',1
'POSEDGE','-3V','PIN02','TEST15.SOF','7905','/TESTPATH/PR01','6555',2
'NEGEDGE','-2V','PIN03','TEST20.SOF','8778','/TESTPATH/PR02','6346',1
'POSEDGE','-5V','PIN03','TEST08.SOF','6066','???',2058',2
'POSEDGE','-9V','PIN03','TEST15.SOF',1710','???','6606',2
'POSEDGE','-5V','PIN02','TEST01.SOF','4824','/TESTPATH/PR01','7086',2
'POSEDGE','-9V','PIN02','TEST01.SOF','7276','/TESTPATH/PR01','8707',1
'POSEDGE','-2V','PIN03','TEST20.SOF','4149','/TESTPATH/PR01',2585',1
'POSEDGE','-3V','PIN01','TEST01.SOF','9824','???','8686',1
'NEGEDGE','-2V','PIN03','TEST20.SOF','9419','/TESTPATH/PR14',2468',1
'POSEDGE','-3V','PIN01','TEST08.SOF',1415','/TESTPATH/PR01',2278',1
'NEGEDGE','-3V','PIN03','TEST08.SOF','6687','/TESTPATH/PR02',1707',2
'POSEDGE','-9V','PIN03','TEST20.SOF',2803','???','6307',1
'POSEDGE','-9V','PIN01','TEST20.SOF','6288','/TESTPATH/PR14','7125',2
'POSEDGE','-3V','PIN04','TEST08.SOF','9429','/TESTPATH/PR01','7681',1
'NEGEDGE','-2V','PIN04','TEST20.SOF','6332','???','5620',2
'POSEDGE','-2V','PIN02','TEST20.SOF',2490','/TESTPATH/PR14',1004',1
'POSEDGE','-2V','PIN03','TEST08.SOF','7798','/TESTPATH/PR02','6108',1
'POSEDGE','-2V','PIN03','TEST08.SOF',2905','???','4877',2
'POSEDGE','-9V','PIN02','TEST15.SOF','7853','/TESTPATH/PR14',2573',2
'NEGEDGE','-9V','PIN03','TEST08.SOF','4712','/TESTPATH/PR14','3523',1
'POSEDGE','-3V','PIN03','TEST15.SOF','3008','/TESTPATH/PR02','9987',2
'POSEDGE','-3V','PIN04','TEST01.SOF',1567','/TESTPATH/PR14','9699',1
'POSEDGE','-5V','PIN04','TEST15.SOF','4679','/TESTPATH/PR02','7662',2
'POSEDGE','-3V','PIN01','TEST20.SOF','4963','/TESTPATH/PR14','6920',2
'POSEDGE','-5V','PIN02','TEST08.SOF','6468','/TESTPATH/PR14','6264',1
'POSEDGE','-9V','PIN04','TEST01.SOF','3462','/TESTPATH/PR01','3408',2
'POSEDGE','-2V','PIN03','TEST20.SOF','6003','/TESTPATH/PR02','9829',1
'NEGEDGE','-2V','PIN04','TEST15.SOF','6701','/TESTPATH/PR01',2013',1
'NEGEDGE','-2V','PIN03','TEST20.SOF',2033','/TESTPATH/PR01','4373',2
'POSEDGE','-3V','PIN04','TEST01.SOF',1631','???','4953',2
'NEGEDGE','-2V','PIN04','TEST08.SOF',1061','/TESTPATH/PR02','9087',1
'POSEDGE','-5V','PIN04','TEST01.SOF','8079','???','7091',2
'POSEDGE','-3V','PIN01','TEST08.SOF',1275','/TESTPATH/PR14','6532',2
'NEGEDGE','-9V','PIN04','TEST08.SOF','4896','???','3592',1
'NEGEDGE','-9V','PIN03','TEST20.SOF','3774','/TESTPATH/PR01',2418',2
'NEGEDGE','-3V','PIN04','TEST15.SOF','9343','/TESTPATH/PR14','5054',1
'POSEDGE','-3V','PIN01','TEST15.SOF','8683','???','4332',1
'NEGEDGE','-9V','PIN04','TEST15.SOF','3619','/TESTPATH/PR14','4211',1
'POSEDGE','-2V','PIN01','TEST15.SOF','8010','???','9517',1
'POSEDGE','-5V','PIN02','TEST01.SOF',2887','/TESTPATH/PR01','9204',1
'POSEDGE','-9V','PIN02','TEST08.SOF','5810','/TESTPATH/PR01','3403',1
'POSEDGE','-2V','PIN02','TEST15.SOF','7317','/TESTPATH/PR01','7527',1
'NEGEDGE','-5V','PIN01','TEST08.SOF','7184','/TESTPATH/PR14','7498',2
'NEGEDGE','-5V','PIN01','TEST15.SOF','4635','/TESTPATH/PR01','8986',1
'POSEDGE','-9V','PIN01','TEST01.SOF','5155','/TESTPATH/PR02','9651',1
'NEGEDGE','-3V','PIN03','TEST01.SOF','8508','/TESTPATH/PR02','4450',2
'POSEDGE','-3V','PIN04','TEST01.SOF','5955','/TESTPATH/PR01','9532',1
'POSEDGE','-3V','PIN04','TEST15.SOF','5438','/TESTPATH/PR02','9445',1
'NEGEDGE','-9V','PIN01','TEST08.SOF','9074','/TESTPATH/PR02',2637',1
'POSEDGE','-3V','PIN04','TEST20.SOF',2661','/TESTPATH/PR14','5081',2
'POSEDGE','-2V','PIN03','TEST20.SOF','6580','???','7391',1
'POSEDGE','-2V','PIN02','TEST20.SOF',1785','/TESTPATH/PR14','9574',2
'NEGEDGE','-2V','PIN01','TEST08.SOF','5166','???','8437',2
'NEGEDGE','-3V','PIN02','TEST20.SOF',1306','/TESTPATH/PR14',1496',2
'NEGEDGE','-3V','PIN03','TEST20.SOF','9675','/TESTPATH/PR01',2595',2
'POSEDGE','-2V','PIN04','TEST20.SOF','9815','/TESTPATH/PR14','3060',1
'NEGEDGE','-2V','PIN01','TEST15.SOF','6526','/TESTPATH/PR02','6377',2
'POSEDGE','-5V','PIN02','TEST01.SOF','4255','/TESTPATH/PR02','6604',2
'POSEDGE','-9V','PIN02','TEST20.SOF','4440','/TESTPATH/PR01',1901',2
'POSEDGE','-2V','PIN01','TEST08.SOF','4890','/TESTPATH/PR01','6569',2
'POSEDGE','-9V','PIN04','TEST08.SOF','5060','/TESTPATH/PR01',1150',1
'NEGEDGE','-9V','PIN03','TEST08.SOF',1543','/TESTPATH/PR14','3039',1
'POSEDGE','-5V','PIN02','TEST08.SOF','9497','/TESTPATH/PR14','4291',1
'POSEDGE','-3V','PIN01','TEST15.SOF','7094','/TESTPATH/PR14','7239',1
'POSEDGE','-3V','PIN01','TEST20.SOF','7360','???','8136',1
'POSEDGE','-5V','PIN03','TEST08.SOF','3941','/TESTPATH/PR01','7142',2
'POSEDGE','-3V','PIN03','TEST08.SOF','4519','/TESTPATH/PR14','8691',2
'NEGEDGE','-2V','PIN03','TEST08.SOF','6404','/TESTPATH/PR01',1205',1
'POSEDGE','-2V','PIN03','TEST20.SOF',2982','/TESTPATH/PR01','6599',2
'NEGEDGE','-3V','PIN02','TEST08.SOF','7646','/TESTPATH/PR14',1961',2
'NEGEDGE','-5V','PIN01','TEST20.SOF',2790','???','5764',1
'POSEDGE','-9V','PIN01','TEST08.SOF','3907','???','6954',2
'POSEDGE','-5V','PIN01','TEST15.SOF','6966','/TESTPATH/PR14','9531',1
'NEGEDGE','-9V','PIN03','TEST01.SOF','5886','/TESTPATH/PR14',2790',1
'POSEDGE','-5V','PIN04','TEST20.SOF','4541','/TESTPATH/PR14','5505',1
'POSEDGE','-3V','PIN03','TEST20.SOF','7774','/TESTPATH/PR01','9700',1
'POSEDGE','-9V','PIN01','TEST01.SOF','4139','???','9522',1
'POSEDGE','-9V','PIN02','TEST20.SOF','9772','/TESTPATH/PR01','8796',1
'POSEDGE','-9V','PIN03','TEST08.SOF','6881','/TESTPATH/PR02','5496',1
'NEGEDGE','-3V','PIN03','TEST15.SOF',1646','/TESTPATH/PR02',2870',1
'NEGEDGE','-2V','PIN03','TEST15.SOF','3174','/TESTPATH/PR01','7878',1
'NEGEDGE','-9V','PIN01','TEST15.SOF',2316','/TESTPATH/PR02','3801',1
'NEGEDGE','-2V','PIN02','TEST20.SOF',1695','???','8773',2
'POSEDGE','-2V','PIN04','TEST15.SOF','9191','/TESTPATH/PR01',1431',1
'POSEDGE','-9V','PIN03','TEST08.SOF','8576','/TESTPATH/PR01','6207',1
'NEGEDGE','-5V','PIN01','TEST01.SOF','5751','???','3753',1
'POSEDGE','-5V','PIN04','TEST15.SOF','3369','/TESTPATH/PR02','9663',2
'POSEDGE','-9V','PIN03','TEST01.SOF',1703','/TESTPATH/PR02',2442',2
'NEGEDGE','-5V','PIN04','TEST20.SOF','8568','???','9217',2
'POSEDGE','-9V','PIN04','TEST08.SOF','9647','/TESTPATH/PR02','7754',2
'NEGEDGE','-3V','PIN02','TEST20.SOF','3414','/TESTPATH/PR14','5802',2
'NEGEDGE','-2V','PIN03','TEST15.SOF','8061','/TESTPATH/PR02','8339',2
'NEGEDGE','-5V','PIN02','TEST01.SOF','4993','???','7159',1
'NEGEDGE','-2V','PIN02','TEST20.SOF','8685','/TESTPATH/PR14','4507',1
'POSEDGE','-9V','PIN02','TEST08.SOF','4688','/TESTPATH/PR02','9666',1
'NEGEDGE','-2V','PIN02','TEST08.SOF','7923','/TESTPATH/PR01','4719',2
'NEGEDGE','-9V','PIN02','TEST15.SOF','8508','/TESTPATH/PR14','3761',2
'POSEDGE','-2V','PIN02','TEST20.SOF','9196','/TESTPATH/PR14','8710',1
'NEGEDGE','-5V','PIN04','TEST01.SOF','6546','/TESTPATH/PR14',2942',2
'POSEDGE','-2V','PIN01','TEST15.SOF','9556','???','3634',1
'NEGEDGE','-5V','PIN02','TEST15.SOF','7464','???',2311',1
'NEGEDGE','-2V','PIN03','TEST15.SOF','7232','/TESTPATH/PR02','5421',1
'NEGEDGE','-9V','PIN04','TEST20.SOF',1137','/TESTPATH/PR01',2246',2
'NEGEDGE','-5V','PIN04','TEST20.SOF','8223','/TESTPATH/PR02','4792',2
'POSEDGE','-5V','PIN01','TEST20.SOF',2195','/TESTPATH/PR02','3561',1
'NEGEDGE','-2V','PIN01','TEST01.SOF',1794','/TESTPATH/PR02','4884',1
'NEGEDGE','-5V','PIN01','TEST20.SOF','4119','???','6392',1
'NEGEDGE','-5V','PIN01','TEST20.SOF','9570','/TESTPATH/PR14','6268',1
'POSEDGE','-9V','PIN03','TEST08.SOF','4793','/TESTPATH/PR02','7498',1
'NEGEDGE','-2V','PIN03','TEST01.SOF','6487','/TESTPATH/PR14','8975',2
'POSEDGE','-9V','PIN04','TEST01.SOF','7471','???',1688',1
'POSEDGE','-3V','PIN01','TEST08.SOF',1678','/TESTPATH/PR02','3223',1
'NEGEDGE','-3V','PIN01','TEST20.SOF','3607','/TESTPATH/PR14','4036',2
'POSEDGE','-9V','PIN03','TEST15.SOF','6665','/TESTPATH/PR01','6811',2
'POSEDGE','-2V','PIN02','TEST08.SOF','8775','/TESTPATH/PR14',2280',1
'NEGEDGE','-5V','PIN03','TEST20.SOF','3396','/TESTPATH/PR14','4763',2
'NEGEDGE','-3V','PIN04','TEST01.SOF','7666','/TESTPATH/PR02','5099',1
'NEGEDGE','-3V','PIN02','TEST20.SOF',2666','???','7569',1
'NEGEDGE','-3V','PIN02','TEST01.SOF','7818','/TESTPATH/PR02','9027',1
'POSEDGE','-3V','PIN03','TEST15.SOF',2970','/TESTPATH/PR02',1862',2
'NEGEDGE','-2V','PIN03','TEST20.SOF','7752','/TESTPATH/PR01','6121',1
'NEGEDGE','-2V','PIN03','TEST20.SOF',2113','/TESTPATH/PR14','8951',2
'POSEDGE','-9V','PIN02','TEST15.SOF','6275','/TESTPATH/PR14','6334',1
'POSEDGE','-5V','PIN01','TEST01.SOF','9266','/TESTPATH/PR02',1620',2
'POSEDGE','-2V','PIN04','TEST01.SOF','3438','???','8136',1
'NEGEDGE','-5V','PIN02','TEST08.SOF','7503','???',1560',1
'POSEDGE','-3V','PIN04','TEST20.SOF','9293','/TESTPATH/PR01',2547',2
'POSEDGE','-9V','PIN03','TEST08.SOF',2324','/TESTPATH/PR02','9954',2
'POSEDGE','-5V','PIN04','TEST08.SOF',2319','/TESTPATH/PR02','3273',1
'NEGEDGE','-2V','PIN01','TEST08.SOF',2142','/TESTPATH/PR02','3961',1
'POSEDGE','-9V','PIN02','TEST01.SOF','5149','???',2118',2
'NEGEDGE','-9V','PIN03','TEST15.SOF',1926','???','7932',2
'POSEDGE','-9V','PIN04','TEST20.SOF','5459','/TESTPATH/PR01',2782',1
'NEGEDGE','-5V','PIN04','TEST15.SOF','6321','/TESTPATH/PR02','7184',1
'POSEDGE','-2V','PIN04','TEST01.SOF',1681','???','9408',2
'NEGEDGE','-5V','PIN03','TEST01.SOF','9841','???','4356',1
'POSEDGE','-3V','PIN04','TEST08.SOF','6866','/TESTPATH/PR14',1839',1
'NEGEDGE','-9V','PIN04','TEST20.SOF','5034','/TESTPATH/PR01','4295',1
'NEGEDGE','-2V','PIN01','TEST15.SOF',1874','/TESTPATH/PR14','8409',1
'POSEDGE','-3V','PIN03','TEST20.SOF','9878','???','9848',1
'POSEDGE','-2V','PIN02','TEST08.SOF','7413','/TESTPATH/PR14','8616',2
'NEGEDGE','-2V','PIN02','TEST15.SOF','7903','/TESTPATH/PR14','8059',2
'POSEDGE','-3V','PIN01','TEST15.SOF','6633','???','4201',2
'POSEDGE','-9V','PIN03','TEST08.SOF',2319','/TESTPATH/PR01','7190',1
'POSEDGE','-9V','PIN04','TEST01.SOF','7985','/TESTPATH/PR01',2459',2
'NEGEDGE','-3V','PIN04','TEST20.SOF','8079','/TESTPATH/PR01','4972',1
'POSEDGE','-5V','PIN01','TEST01.SOF','6058','/TESTPATH/PR01',1928',1
'POSEDGE','-5V','PIN01','TEST01.SOF','7127','/TESTPATH/PR02','6637',1
'NEGEDGE','-9V','PIN02','TEST01.SOF','8082','/TESTPATH/PR14','7872',1
'POSEDGE','-9V','PIN03','TEST08.SOF',1563','/TESTPATH/PR01','4062',2
'NEGEDGE','-9V','PIN03','TEST01.SOF',2507','/TESTPATH/PR02','5248',1
'NEGEDGE','-3V','PIN01','TEST15.SOF','8309','/TESTPATH/PR02','4605',2
'POSEDGE','-9V','PIN02','TEST20.SOF',1913','/TESTPATH/PR14','3455',1
'POSEDGE','-9V','PIN04','TEST20.SOF','4441','/TESTPATH/PR14','7248',1
'POSEDGE','-2V','PIN02','TEST08.SOF','4162','???','7614',2
'POSEDGE','-5V','PIN04','TEST08.SOF','9012','/TESTPATH/PR14',1730',1
'POSEDGE','-5V','PIN03','TEST20.SOF',1531','/TESTPATH/PR01',2682',1
'NEGEDGE','-9V','PIN04','TEST20.SOF','8033','/TESTPATH/PR01',1372',1
'POSEDGE','-9V','PIN03','TEST20.SOF',1374','???','4882',2
'POSEDGE','-5V','PIN03','TEST01.SOF',2388','/TESTPATH/PR02','6547',1
'POSEDGE','-3V','PIN04','TEST15.SOF','9017','/TESTPATH/PR01','7898',2
'NEGEDGE','-9V','PIN01','TEST15.SOF','6889','???',2061',1
'NEGEDGE','-3V','PIN03','TEST15.SOF',2478','/TESTPATH/PR02','8960',2
'POSEDGE','-2V','PIN01','TEST20.SOF',1556','/TESTPATH/PR02',2547',1
'NEGEDGE','-3V','PIN04','TEST15.SOF','8939','???','7894',1
'NEGEDGE','-2V','PIN01','TEST15.SOF','7333','/TESTPATH/PR01','9272',2
'NEGEDGE','-9V','PIN03','TEST08.SOF','5258','/TESTPATH/PR14','8160',2
'POSEDGE','-9V','PIN02','TEST20.SOF',2635','???','8943',1
'POSEDGE','-9V','PIN04','TEST15.SOF','8838','/TESTPATH/PR01','9733',1
'NEGEDGE','-3V','PIN04','TEST20.SOF','6744','/TESTPATH/PR14',1430',2
'NEGEDGE','-3V','PIN03','TEST20.SOF','3279','???','4679',2
'NEGEDGE','-3V','PIN03','TEST20.SOF','6370','/TESTPATH/PR14','4984',1
'NEGEDGE','-9V','PIN03','TEST20.SOF',2224','/TESTPATH/PR02','6860',1
'NEGEDGE','-5V','PIN03','TEST15.SOF','6411','/TESTPATH/PR02','5191',2
'NEGEDGE','-9V','PIN01','TEST20.SOF','3044','/TESTPATH/PR01','9896',1
'POSEDGE','-3V','PIN03','TEST08.SOF',1089','/TESTPATH/PR02','7101',1
'NEGEDGE','-2V','PIN04','TEST15.SOF',2186','/TESTPATH/PR02','3066',1
'NEGEDGE','-3V','PIN03','TEST01.SOF','5641','???',1946',1
'NEGEDGE','-2V','PIN02','TEST15.SOF',1879','/TESTPATH/PR01','6752',1
'NEGEDGE','-9V','PIN03','TEST08.SOF','7360','???','4084',1
'POSEDGE','-3V','PIN01','TEST20.SOF','9700','/TESTPATH/PR14',1518',1
'NEGEDGE','-9V','PIN04','TEST01.SOF','8930','/TESTPATH/PR14','8682',1
'NEGEDGE','-3V','PIN02','TEST01.SOF','8182','???','5831',2
'POSEDGE','-5V','PIN04','TEST08.SOF',2195','/TESTPATH/PR01','5722',1
'POSEDGE','-2V','PIN04','TEST20.SOF','6202','/TESTPATH/PR02','8736',1
'NEGEDGE','-5V','PIN02','TEST20.SOF','7016','/TESTPATH/PR14','3988',2
'POSEDGE','-2V','PIN02','TEST01.SOF',1671','/TESTPATH/PR14','8195',1
'POSEDGE','-9V','PIN03','TEST01.SOF',1779','???',2200',2
'POSEDGE','-2V','PIN04','TEST20.SOF','8680','/TESTPATH/PR14',2242',2
'POSEDGE','-3V','PIN01','TEST15.SOF',1167','???','4417',1
'NEGEDGE','-5V','PIN02','TEST20.SOF',2388','???',1803',1
'NEGEDGE','-5V','PIN02','TEST08.SOF',2280','???',2140',1
'POSEDGE','-2V','PIN03','TEST01.SOF','8105','/TESTPATH/PR01','5844',2
'POSEDGE','-3V','PIN02','TEST01.SOF','7596','/TESTPATH/PR14','4418',2
'NEGEDGE','-2V','PIN04','TEST15.SOF','5460','/TESTPATH/PR14','9792',1
'NEGEDGE','-9V','PIN04','TEST01.SOF','7193','/TESTPATH/PR02','5095',1
'NEGEDGE','-5V','PIN04','TEST15.SOF','5784','/TESTPATH/PR01','5688',1
'NEGEDGE','-3V','PIN02','TEST15.SOF','4679','/TESTPATH/PR02',1750',2
'POSEDGE','-9V','PIN03','TEST08.SOF','3240','/TESTPATH/PR02','9236',2
'POSEDGE','-9V','PIN02','TEST01.SOF','7926','???','9791',2
'NEGEDGE','-3V','PIN01','TEST01.SOF','5249','/TESTPATH/PR14','7518',2
'NEGEDGE','-9V','PIN04','TEST01.SOF','9259','/TESTPATH/PR01','6340',2
'NEGEDGE','-2V','PIN04','TEST01.SOF','9029','/TESTPATH/PR01','6396',1
'POSEDGE','-9V','PIN04','TEST01.SOF','5379','/TESTPATH/PR14',2923',1
'NEGEDGE','-5V','PIN01','TEST08.SOF','8268','/TESTPATH/PR01','6202',1
'NEGEDGE','-2V','PIN03','TEST20.SOF',1786','???','8108',2
'POSEDGE','-3V','PIN01','TEST15.SOF','9181','/TESTPATH/PR02','4680',1
'NEGEDGE','-2V','PIN03','TEST15.SOF','8648','/TESTPATH/PR14','6112',1
'NEGEDGE','-9V','PIN03','TEST08.SOF','6122','/TESTPATH/PR02','8808',1
'POSEDGE','-3V','PIN04','TEST08.SOF','8990','/TESTPATH/PR14','9477',1
'NEGEDGE','-5V','PIN04','TEST01.SOF','3502','???',2727',2
'NEGEDGE','-2V','PIN02','TEST01.SOF','7186','???','9247',2
'POSEDGE','-9V','PIN04','TEST20.SOF','5173','/TESTPATH/PR14',1302',2
'NEGEDGE','-3V','PIN04','TEST15.SOF','8817','/TESTPATH/PR01','6507',1
'POSEDGE','-3V','PIN03','TEST01.SOF','9982','/TESTPATH/PR02',2657',2
'POSEDGE','-3V','PIN03','TEST15.SOF','4309','/TESTPATH/PR14','6750',2
'NEGEDGE','-5V','PIN03','TEST20.SOF','4554','/TESTPATH/PR02','8003',2
'POSEDGE','-5V','PIN03','TEST20.SOF','6220','???',2151',1
'POSEDGE','-5V','PIN01','TEST08.SOF','6354','/TESTPATH/PR01',1341',1
'NEGEDGE','-5V','PIN02','TEST01.SOF',2538','/TESTPATH/PR01','3277',1
'NEGEDGE','-9V','PIN02','TEST15.SOF','4812','/TESTPATH/PR02','3634',1
'POSEDGE','-3V','PIN01','TEST01.SOF','4469','/TESTPATH/PR02',1513',1
'POSEDGE','-9V','PIN01','TEST15.SOF',1488','/TESTPATH/PR02','6438',1
'NEGEDGE','-3V','PIN02','TEST20.SOF','7093','/TESTPATH/PR02','9838',2
'POSEDGE','-9V','PIN04','TEST15.SOF','4264','/TESTPATH/PR02','7768',1
'POSEDGE','-3V','PIN03','TEST01.SOF','4307','/TESTPATH/PR02',2934',2
'NEGEDGE','-2V','PIN02','TEST15.SOF',2999','/TESTPATH/PR14','9559',1
'NEGEDGE','-9V','PIN02','TEST15.SOF','7040','/TESTPATH/PR02','9375',1
'NEGEDGE','-9V','PIN01','TEST20.SOF','5994','???','9894',1
'POSEDGE','-9V','PIN02','TEST08.SOF','4304','???','9639',1
'POSEDGE','-9V','PIN01','TEST15.SOF','3914','/TESTPATH/PR02',1817',1
'NEGEDGE','-2V','PIN02','TEST15.SOF',2177','???',2608',2
'POSEDGE','-3V','PIN01','TEST08.SOF',2832','/TESTPATH/PR02',1936',1
'POSEDGE','-3V','PIN04','TEST01.SOF','5010','/TESTPATH/PR14',1053',1
'NEGEDGE','-2V','PIN04','TEST20.SOF','8972','???','8287',1
'POSEDGE','-5V','PIN02','TEST20.SOF','4219','???','9669',2
'POSEDGE','-9V','PIN03','TEST15.SOF','9298','/TESTPATH/PR02',1539',2
'NEGEDGE','-2V','PIN04','TEST01.SOF','3691','/TESTPATH/PR02','4669',1
'POSEDGE','-5V','PIN03','TEST08.SOF','6055','/TESTPATH/PR14','9210',1
'NEGEDGE','-9V','PIN04','TEST20.SOF',1477','???','4646',2
'POSEDGE','-9V','PIN04','TEST15.SOF','5492','???','9279',1
'POSEDGE','-9V','PIN01','TEST20.SOF','7953','/TESTPATH/PR02','9477',1
'POSEDGE','-5V','PIN02','TEST15.SOF','8717','/TESTPATH/PR02',1150',2
'NEGEDGE','-2V','PIN02','TEST08.SOF','7742','/TESTPATH/PR02','3125',2
'POSEDGE','-2V','PIN04','TEST08.SOF','5757','/TESTPATH/PR14','8053',1
'POSEDGE','-5V','PIN02','TEST15.SOF','5239','/TESTPATH/PR02','3474',2
'NEGEDGE','-9V','PIN01','TEST15.SOF',2322','/TESTPATH/PR02','9190',1
'NEGEDGE','-2V','PIN01','TEST15.SOF','3835','???','6928',2
'NEGEDGE','-9V','PIN04','TEST08.SOF','3496','/TESTPATH/PR02','4337',2
'POSEDGE','-9V','PIN01','TEST08.SOF',2061','/TESTPATH/PR01','9002',1
'POSEDGE','-2V','PIN03','TEST08.SOF','5777','/TESTPATH/PR14',2988',2
'POSEDGE','-3V','PIN01','TEST20.SOF','5864','/TESTPATH/PR02','4196',1
'POSEDGE','-2V','PIN01','TEST15.SOF','5636','/TESTPATH/PR14','7757',2
'NEGEDGE','-5V','PIN04','TEST15.SOF','8428','/TESTPATH/PR02','9372',1
'POSEDGE','-5V','PIN01','TEST08.SOF','3960','???','3240',2
'NEGEDGE','-3V','PIN02','TEST20.SOF','7822','???',1326',1
'POSEDGE','-5V','PIN03','TEST20.SOF','9284','/TESTPATH/PR14',1111',1
'POSEDGE','-9V','PIN01','TEST01.SOF',2405','/TESTPATH/PR01','7390',1
'NEGEDGE','-5V','PIN04','TEST01.SOF','8841','/TESTPATH/PR14','7942',2
'NEGEDGE','-3V','PIN04','TEST08.SOF','7799','???','8835',2
'NEGEDGE','-9V','PIN02','TEST20.SOF','5086','???',1172',1
'NEGEDGE','-3V','PIN02','TEST01.SOF','3134','/TESTPATH/PR02','8546',1
'NEGEDGE','-9V','PIN01','TEST08.SOF','3135','/TESTPATH/PR14','3435',1
'POSEDGE','-5V','PIN03','TEST08.SOF','6640','/TESTPATH/PR01','8277',2
'POSEDGE','-9V','PIN03','TEST01.SOF',1410','???',2002',1
'POSEDGE','-2V','PIN01','TEST01.SOF','7381','/TESTPATH/PR02',1961',1
'NEGEDGE','-9V','PIN02','TEST15.SOF','9407','/TESTPATH/PR02','6780',2
'NEGEDGE','-2V','PIN04','TEST08.SOF','8089','/TESTPATH/PR01','5283',2
'NEGEDGE','-5V','PIN03','TEST20.SOF',1261','/TESTPATH/PR01','4878',1
'NEGEDGE','-2V','PIN03','TEST15.SOF','4987','/TESTPATH/PR14','7508',2
'NEGEDGE','-5V','PIN02','TEST15.SOF','9862','???',2613',2
'POSEDGE','-3V','PIN01','TEST08.SOF',2315','/TESTPATH/PR02','4822',2
'POSEDGE','-3V','PIN03','TEST15.SOF','3592','/TESTPATH/PR02','6068',1
'POSEDGE','-5V','PIN01','TEST01.SOF','3568','/TESTPATH/PR14',1098',1
'NEGEDGE','-2V','PIN01','TEST15.SOF','4143','/TESTPATH/PR01',1921',1
'NEGEDGE','-9V','PIN04','TEST08.SOF',1619','???','4967',2
'POSEDGE','-5V','PIN03','TEST20.SOF','4755','/TESTPATH/PR02',1603',2
'POSEDGE','-2V','PIN02','TEST15.SOF','8496','/TESTPATH/PR14',2702',1
'NEGEDGE','-2V','PIN03','TEST15.SOF','9796','/TESTPATH/PR02',1410',1
'POSEDGE','-2V','PIN04','TEST08.SOF',2404','???','6091',2
'NEGEDGE','-3V','PIN01','TEST08.SOF','4346','???',1655',1
'NEGEDGE','-9V','PIN04','TEST15.SOF','6228','/TESTPATH/PR02','3427',2
'NEGEDGE','-9V','PIN04','TEST20.SOF','7978','/TESTPATH/PR02','7709',1
'POSEDGE','-3V','PIN04','TEST15.SOF',1895','/TESTPATH/PR01','9545',1
'NEGEDGE','-5V','PIN03','TEST01.SOF','8764','/TESTPATH/PR01',2511',1
'POSEDGE','-5V','PIN02','TEST15.SOF','6143','/TESTPATH/PR01','6492',2
'POSEDGE','-5V','PIN03','TEST20.SOF','7474','/TESTPATH/PR01',1097',1
'POSEDGE','-5V','PIN02','TEST15.SOF',2526','/TESTPATH/PR01','9769',2
'POSEDGE','-5V','PIN04','TEST20.SOF','6897','???','9448',1
'POSEDGE','-2V','PIN01','TEST20.SOF','9258','/TESTPATH/PR01','9158',1
'POSEDGE','-9V','PIN02','TEST15.SOF','4069','/TESTPATH/PR02','7877',1
'NEGEDGE','-9V','PIN02','TEST08.SOF',1443','/TESTPATH/PR02',2942',2
'NEGEDGE','-9V','PIN02','TEST08.SOF','5869','/TESTPATH/PR02','6537',1
'NEGEDGE','-2V','PIN02','TEST01.SOF','3512','???','3066',2
'NEGEDGE','-2V','PIN03','TEST08.SOF','5533','/TESTPATH/PR14','3595',1
'POSEDGE','-3V','PIN04','TEST08.SOF','5307','/TESTPATH/PR14','7912',2
'NEGEDGE','-9V','PIN04','TEST20.SOF',2590','/TESTPATH/PR01',2162',1
'POSEDGE','-2V','PIN01','TEST15.SOF','4983','/TESTPATH/PR14','4739',1
'POSEDGE','-5V','PIN01','TEST08.SOF',1199','???','7866',2
'POSEDGE','-5V','PIN02','TEST08.SOF','7352','/TESTPATH/PR14','4397',1
